,GEOID,r_income,r_wr,r_pbb,r_upr
658,2.7053E+11,80179,0.7613908781607809,0.5777777649382719,0
659,2.7053E+11,93846,0.661878446,0.2556179739379498,0
660,2.7053E+11,203875,0.8640101147121435,0.8035993677339642,0.011931394392756194
661,2.7053E+11,67500,0.621779852,0.3770139594305697,0.12987012866539768
662,2.7053E+11,92813,0.8520452493294582,0.7369033674400074,0.054483540811764576
663,2.7053E+11,114423,0.28433945508014474,0.4603174536750728,0.002518892
664,2.7053E+11,195714,0.8299776193514808,0.8789062328338627,0.026890755850575532
665,2.7053E+11,123696,0.769999995,0.6764360999245475,0.024363233
666,2.7053E+11,95375,0.7711693470648251,0.6788830597053568,0
667,2.7053E+11,175129,0.8448844814778508,0.7473118199213783,0
668,2.7053E+11,203194,0.8238420590444795,0.7331639042800012,0.017039403439409975
669,2.7053E+11,155268,0.8869179535334963,0.8912354710534798,0.013
670,2.7053E+11,142094,0.7355278009588218,0.6076758932265268,0.042718446
671,2.7053E+11,101404,0.8676470537197232,0.6785955389696453,0.008191556
672,2.7053E+11,173889,0.9116080840084336,0.7676767521681465,0.072124755
673,2.7053E+11,147174,0.9290697566387238,0.561837446,0.017271156869237362
674,2.7053E+11,170679,0.8951678878364628,0.767838117,0.02002002
675,2.7053E+11,78882,0.7735644553243288,0.5625744867392791,0
676,2.7053E+11,130893,0.7572712810297658,0.5748355215885237,0.007535795
677,2.7053E+11,127500,0.901976277,0.70921985,0.013574660479924656
678,2.7053E+11,104583,0.7923521529908752,0.5950069306864985,0.006510417
679,2.7053E+11,86629,0.8536018524120693,0.7752707511257153,0
680,2.7053E+11,117500,0.9021739032372402,0.43870966798473837,0.025440312613692513
681,2.7053E+11,143750,0.7585334923067827,0.6993769361467768,0
682,2.7053E+11,164297,0.7739938000619835,0.8098159343595924,0
683,2.7053E+11,190662,0.81996973,0.5660377239824377,0.12529550679319731
684,2.7053E+11,134554,0.820359275,0.6275933544855461,0
685,2.7053E+11,0,0.23566378448025307,0.2073619606458655,0.048180923813363585
686,2.7053E+11,250001,0.8767638675751283,0.9293785179466312,0
687,2.7053E+11,195938,0.8935824460310118,0.8839050015315963,0.073696144
688,2.7053E+11,250001,0.8595696391894718,0.8112582647142672,0.025757575367309465
689,2.7053E+11,170294,0.8486004981094084,0.7066115605149923,0
690,2.70531E+11,184813,0.7822580582075963,0.7369565137287336,0.012108981
691,2.7053E+11,112448,0.9224860270776115,0.4902763511742441,0
692,2.7053E+11,188869,0.8974654274485551,0.6027820617808027,0.033850493
693,2.7053E+11,104135,0.7632729496360215,0.6401816045382338,0.033333333
694,2.7053E+11,86250,0.8594339541562834,0.43196829019856947,0.027716186
695,2.7053E+11,250001,0.9222756336356119,0.8563685559496969,0.046530612
696,2.7053E+11,184635,0.8878923634096807,0.7777777593905968,0.052301254
697,2.7053E+11,67357,0.6333549601988646,0.49632352637056665,0.012324929902941569
698,2.7053E+11,162188,0.895999993,0.6093514236900238,0.041487839177570256
699,2.7053E+11,141490,0.877934267,0.5590872000074393,0
700,2.7053E+11,42317,0.5875706184511011,0.519956257,0.022483939922462847
701,2.7053E+11,99833,0.6640127282800521,0.319999997,0.033444816
702,2.70371E+11,130541,0.8255737650782048,0.6230314899307925,0.010968921289132346
703,2.70371E+11,0,0.742875643,0.3025362291436936,0.016211603957238873
704,2.70371E+11,157344,0.9066807963236395,0.7915869829524478,0
705,2.7123E+11,56935,0.5853304242169177,0.3267233208052567,0.026868178
706,2.7123E+11,41685,0.5803212793140434,0.42981186063948107,0
707,2.70371E+11,142500,0.8718914779812248,0.6811320690459239,0.008641005
708,2.70371E+11,82969,0.7631840720081187,0.47832167163186473,0.024258759780879248
709,2.7123E+11,85972,0.7925591793398064,0.6282722403442891,0
710,2.70371E+11,82386,0.7497517303897544,0.38388624985961695,0.009937888
711,2.7053E+11,172621,0.8063704877923681,0.8234552229072482,0.034870641
712,2.70531E+11,156563,0.8568994816277727,0.5422960643157695,0
713,2.70531E+11,144306,0.8603238779319445,0.7206896427467303,0
714,2.7053E+11,176848,0.8952819229541781,0.7794486117863583,0
715,2.70531E+11,122639,0.8804108519412264,0.7414529835314853,0.014070351617383401
716,2.7053E+11,186563,0.8926056259453731,0.6717877001146969,0.037887485
717,2.7053E+11,145096,0.8042553134449978,0.6156583575119363,0.031141868242717405
718,2.7053E+11,204222,0.8359030744944596,0.7866043491183123,0
719,2.7053E+11,111058,0.7317646972733566,0.5179339954385367,0.038674033
720,2.7053E+11,250001,0.8973746909621159,0.7623376524371733,0
721,2.70531E+11,162125,0.8901515067220501,0.8382352846353475,0.017148981595402128
722,2.7053E+11,170556,0.8729281647385613,0.8018867735404064,0
723,2.70531E+11,148438,0.8428362511488579,0.6896819186215523,0.033063923342660374
724,2.70531E+11,113051,0.6171485481839627,0.6954887087314153,0.056692912
725,2.7053E+11,67500,0.7419913355671746,0.6340150631430026,0.030602171
726,2.7053E+11,129167,0.854771775,0.693467325,0.026275116
727,2.7053E+11,142102,0.8620253055439835,0.8943089249124203,0
728,2.70531E+11,219474,0.8440925597552673,0.8549848813446392,0
729,2.7053E+11,250001,0.8997514424212806,0.7977839261515797,0.026248941352676195
730,2.70531E+11,152438,0.8596287603291327,0.9398496099270736,0.005312085
731,2.70531E+11,186528,0.8797872246831147,0.906856392,0.020987654061880814
732,2.70531E+11,150000,0.854999991,0.7265860917434125,0
733,2.7053E+11,106375,0.8431084920365324,0.6012269815700004,0.024539876798775527
734,2.70531E+11,163676,0.8498467737502884,0.8208744595081177,0.036734693377759274
735,2.70531E+11,224219,0.8654266863738875,0.9193899581832253,0.077405856
736,2.7053E+11,91645,0.8044794140164685,0.7753058868152849,0
737,2.7053E+11,129643,0.8554360710222692,0.593406583,0.081699345
738,2.70531E+11,216591,0.9051987698379299,0.7852412413884462,0.008787346
739,2.70531E+11,168750,0.8530020615631256,0.7445820318176156,0.054687499287923186
740,2.70531E+11,221855,0.8692033190344434,0.9158345090465834,0.037685060058074565
741,2.7053E+11,197000,0.9269972324105065,0.7948717812842431,0.019769357
742,2.7053E+11,192788,0.9129978939937328,0.7822685686796798,0.009944751
743,2.7053E+11,132708,0.8065994426526174,0.6777777670194005,0.007507507
744,2.7053E+11,182552,0.9173955207250193,0.6863309253765335,0.013140604295130035
745,2.7053E+11,83855,0.8826979385855529,0.7257053177789136,0
746,2.7053E+11,144531,0.9241706015138926,0.6631578831024934,0.025682182573319702
747,2.7053E+11,75000,0.6774367222539757,0.4432176621197345,0.034482758
748,2.7053E+11,46111,0.9217603836857344,0.5246098376397379,0.020833333104897662
749,2.7053E+11,129732,0.9085290369773914,0.6326530494869564,0.069999999
750,2.7053E+11,220385,0.8749999917763159,0.6275115822641177,0.019202363084160075
751,2.70191E+11,113966,0.9165551052362556,0.3860139833145875,0.023114355090545286
752,2.7053E+11,160076,0.9170673021810859,0.6858756984646814,0.033742331
753,2.7053E+11,86250,0.9094488117366235,0.3867924476173525,0.017220171989911784
754,2.7053E+11,144250,0.9054966161475736,0.36834318981740843,0.010958903959467069
755,2.7053E+11,114618,0.90061028,0.8198707526666337,0.014492753512641086
756,2.70191E+11,87031,0.9315642327993823,0.19417475351116983,0.008488964
757,2.7053E+11,188750,0.9143576711038077,0.7461368488711513,0.042801556
758,2.70191E+11,97054,0.9478859297159693,0.29682996690446734,0.030263157496537404
759,2.7086E+11,93958,0.9183808830897088,0.24448705422351819,0.014084506925563324
760,2.7053E+11,250001,0.899308974,0.8534621440666321,0.012949640101444029
761,2.7053E+11,132955,0.8609501638360352,0.7379032109293708,0
762,2.70531E+11,91563,0.7858081368487762,0.6701570563672417,0.098333332
763,2.7053E+11,158833,0.8816567942999196,0.8057142703673472,0.015673981
764,2.70531E+11,250001,0.8543983735652338,0.9314844872514766,0.018348623572651015
765,2.70531E+11,104947,0.7614378960549364,0.5933682269918286,0.019197207343853277
766,2.7053E+11,151289,0.8780231243110082,0.7478509921511319,0.047936084581410326
767,2.70531E+11,152344,0.8455723450802123,0.9161849578585989,0
768,2.7053E+11,203750,0.8844375826743054,0.8313659218993943,0.010752688006871153
769,2.70531E+11,167700,0.8932112822790902,0.7717717640463287,0.031531531
770,2.7123E+11,116222,0.612499994,0.591463409,0.029244516415560386
771,2.7053E+11,112692,0.7647058729815457,0.8098360522977697,0
772,2.70371E+11,42026,0.6181556166274946,0.26421636432582274,0.049595687
773,2.7123E+11,95000,0.6487570116378748,0.34767024674229097,0.009881423
774,2.70371E+11,83972,0.6785340243085443,0.2904458561726643,0.092857142
775,2.70371E+11,122539,0.7960591054575458,0.3820816813954983,0.044083526
776,2.7123E+11,48984,0.6994274742421043,0.3333333284169126,0.065771811
777,2.7053E+11,95927,0.8724239364825914,0.6301369791080254,0.020156775
778,2.70371E+11,124875,0.8454258608404901,0.48034933973417754,0.045328399210653104
779,2.70371E+11,55966,0.7705026404067286,0.23789473433795016,0.070967741
780,2.7053E+11,162813,0.8863274969290342,0.8604910618248766,0.036596522995457244
781,2.7053E+11,54561,0.8658318348315579,0.5999999926380369,0.014002333558899259
782,2.7053E+11,236250,0.8035230243425064,0.8677129850288569,0
783,2.7053E+11,89934,0.8740581176097081,0.5919003023068489,0.028037382740850738
784,2.7053E+11,250001,0.9035714231930273,0.8086253296619468,0.029552715418908023
785,2.7053E+11,152750,0.8765560075046057,0.9090908976124887,0.024886877546528536
786,2.70531E+11,96838,0.8343771688630678,0.8186528412574835,0.031015037
787,2.70531E+11,102232,0.7101576119951173,0.685224832,0.066476733
788,2.7053E+11,141520,0.8453085304707648,0.6779660945130711,0.028197381387740368
789,2.70531E+11,140075,0.8426829165526474,0.6651982305594909,0.039445628577338715
790,2.7053E+11,131625,0.7043235606091554,0.49213835704184977,0.024806201165795332
791,2.7053E+11,129524,0.8686401399755769,0.5904058967969754,0.082533588
792,2.7053E+11,149792,0.893533116,0.662955459,0.007393715
793,2.7053E+11,146375,0.806565055,0.5644171692574054,0.013574660428738153
794,2.7053E+11,250001,0.9281524790593478,0.9829683459131789,0.037037036
795,2.7053E+11,130637,0.9215686174121066,0.4296754183975979,0.019736842
796,2.7053E+11,78810,0.8775510118799708,0.47355472972257406,0.021714285466122453
797,2.7053E+11,40816,0.6571061615706071,0.42945544288703313,0.056042031196485514
798,2.7053E+11,242632,0.9174560092360486,0.7473460563196167,0
799,2.7053E+11,106591,0.8916518570901256,0.5708079880902869,0.064489795
800,2.70371E+11,126667,0.7697986525516869,0.4905472588005248,0.007653061
801,2.7123E+11,0,0.8159999891200002,0.457534234,0
802,2.70371E+11,105833,0.652914792,0.15474452328840113,0.018995929185943974
803,2.7123E+11,0,0.8178879222210353,0.6957295249870191,0
804,2.7123E+11,0,0.8624484062936946,0.5464852483790194,0.036281178
805,2.70371E+11,54333,0.657047717,0.31387807634399384,0.021889400669476953
806,2.70371E+11,78167,0.6488636326769112,0.39695340146099106,0.020610686865567277
807,2.70371E+11,88657,0.6915492860345172,0.28832951285287156,0.059245959
808,2.7123E+11,215958,0.8783943225691343,0.9112050547313942,0.060906515
809,2.70371E+11,49135,0.7407142804234694,0.4102564062104891,0.071741032
810,2.70531E+11,85905,0.8385093063539217,0.6692759164525262,0
811,2.70531E+11,156625,0.8632075369904771,0.7724957424024492,0.017886178570956448
812,2.7053E+11,117885,0.8836712819245328,0.7586206782815491,0.068241469
813,2.7053E+11,241563,0.8514356947386306,0.8847457477161738,0.025641025
814,2.70531E+11,116466,0.5243198637731257,0.5836972258559356,0.009831461
815,2.7053E+11,168281,0.8272884211805837,0.6317689454660776,0.047720041911770504
816,2.70531E+11,65250,0.7267657857478479,0.7875457586979576,0.058394158
817,2.7053E+11,231354,0.8715277676906509,0.7457983036596996,0.016891891606555885
818,2.7053E+11,108162,0.8853695190743662,0.7425149552392225,0.012681159
819,2.70531E+11,93571,0.84782608,0.8041871822144436,0.051497005
820,2.7053E+11,144830,0.881845837,0.6950617241045572,0.004683841
821,2.7053E+11,49075,0.5556603721164116,0.42902207525201774,0
822,2.7053E+11,135368,0.9064327352860712,0.3090908997245182,0
823,2.7053E+11,137625,0.9425706386274326,0.5781433539583625,0.04104903
824,2.7053E+11,146217,0.9218240967278168,0.8060605962901746,0
825,2.7053E+11,0,0.9196675772899228,0.1899441314253613,0
826,2.7053E+11,83418,0.7913875522355258,0.4061624611936278,0.15499533001871774
827,2.7053E+11,97143,0.8723404197317791,0.6491896982918046,0.024326672
828,2.7053E+11,72273,0.8743109054651499,0.5069444356433258,0.020866773340822257
829,2.7053E+11,89055,0.5528586809446673,0.42828947086651664,0.021459227336240175
830,2.70371E+11,106378,0.6941272374051612,0.1257014576240016,0.017932489262315516
831,2.7123E+11,168902,0.6825726070272551,0.7829716062942971,0.027982327
832,2.7053E+11,129141,0.8825301071908117,0.7982300743676093,0
833,2.7123E+11,148750,0.8258766526496173,0.7691001567215593,0.065079364
834,2.7123E+11,136042,0.8648648537340431,0.7205128020381333,0
835,2.71631E+11,84516,0.6696606719594743,0.4285714224489797,0.038557213450780926
836,2.70371E+11,139265,0.9067055305470794,0.6661807483064031,0
837,2.70531E+11,102394,0.8815330949022084,0.6249999932650863,0.007352941
838,2.7123E+11,49726,0.736322498,0.5746411455758796,0.049250535120982715
839,2.71631E+11,79167,0.811586352,0.4126420425238491,0.009113001
840,2.7123E+11,151053,0.8431372438805589,0.8197474073507761,0.026137463
841,2.7123E+11,116912,0.6867619596845124,0.5888568627391272,0.005728314
842,2.70531E+11,79792,0.7155425177974046,0.4841883311019794,0.045426259829332544
843,2.7123E+11,103684,0.7577197059653242,0.20597014720427714,0.023985239631132475
844,2.7123E+11,113750,0.8831488206254758,0.8167456427054401,0.038793102890903694
845,2.7123E+11,60329,0.8852173836068054,0.4871165584402876,0.019300361648970307
846,2.7124E+11,0,0,0,0
847,2.7123E+11,61429,0.8383838334023539,0.7187016890463418,0.043801653
848,2.7123E+11,149796,0.8627450839420738,0.8641188776195567,0.026768642
849,2.7123E+11,64719,0.8260869494792247,0.6659116572376936,0.018518518338026136
850,2.71631E+11,91406,0.6095979168664343,0.4551422219881352,0.042229729
851,2.71631E+11,135971,0.7841463366820346,0.5176730447888583,0.008408797
852,2.7123E+11,96364,0.46971026804468596,0.45647320919114726,0.023983316
853,2.7123E+11,85042,0.69030732,0.5571428372448988,0.068181816
854,2.71631E+11,75238,0.554428039,0.5187165719923361,0.01773399
855,2.7123E+11,96806,0.7436781523715155,0.3976311269436358,0.10460250900135971
856,2.7123E+11,72273,0.8375314755978404,0.2653061175267882,0.028286189213208166
857,2.7123E+11,138603,0.8438576252140342,0.7527932855755128,0
858,2.70531E+11,60357,0.8945634119511794,0.4712837758229092,0
859,2.7123E+11,112969,0.8093716633719737,0.714463831,0.03464755
860,2.71631E+11,110833,0.659909906,0.6613861320654839,0.019656019495036696
861,2.71631E+11,95750,0.9305157526467354,0.46166806687726986,0.004319654
862,2.71631E+11,150104,0.8750678931283656,0.5877640161124252,0.020735786
863,2.71631E+11,168438,0.7535250944527632,0.7123775537633343,0.028257456607084327
864,2.71631E+11,143466,0.8218829411974181,0.5641547746607989,0.021778583996758912
865,2.71631E+11,250001,0.7200577148624985,0.8204697917745823,0.010130245946959146
866,2.71631E+11,170758,0.8340983551862403,0.6468864421473521,0.021970233720976375
867,2.71631E+11,155781,0.8011126527533025,0.6485532770038583,0.033613445
868,2.71631E+11,149974,0.7859030802383123,0.8164739825399279,0
869,2.7123E+11,130000,0.8770053382138466,0.9094890378176783,0
870,2.7123E+11,69052,0.4253996409822412,0.49273255097772456,0.082368081
871,2.7123E+11,118281,0.6882621898760504,0.5063063017449883,0.004765687
872,2.7123E+11,37833,0.2075471686924681,0.3129713400228406,0.093899931
873,2.7123E+11,177739,0.8893844702106649,0.9813083928727404,0
874,2.7123E+11,133333,0.8583128512832691,0.7291925375255586,0.007415254
875,2.7123E+11,61368,0.6679104394538503,0.5439560339934792,0.028571428091236504
876,2.7123E+11,112917,0.8778550061782026,0.704081621,0
877,2.7123E+11,57115,0.8326216837521633,0.6759720770092514,0
878,2.7123E+11,126607,0.870056489,0.7687861160580042,0.040640393588172494
879,2.7123E+11,177143,0.9129901848898262,0.8571428340392768,0
880,2.7123E+11,111344,0.8525214000711571,0.6151260400819153,0.027888445844774956
881,2.7123E+11,92969,0.8537832223539548,0.887892367,0
882,2.7123E+11,131106,0.8183520522626212,0.6589805745269348,0.02510917
883,2.7123E+11,78240,0.8077889345755159,0.5058004581693682,0
884,2.70531E+11,111875,0.8722397338763449,0.732888135,0.078464106
885,2.7123E+11,58889,0.4140164875499618,0.17486818827005107,0.036954914730562345
886,2.7123E+11,54485,0.726732659,0.6796338517246259,0.093999998
887,2.7123E+11,59559,0.21886792315177409,0.14460284985129482,0.041074249
888,2.7123E+11,81250,0.8529862043953108,0.6375358074851604,0.020779220509360773
889,2.7123E+11,90893,0.4746600712320144,0.4720439920069295,0.001629992
890,2.7123E+11,95341,0.5964083119432106,0.3585951874566509,0.018581080767211475
891,2.71631E+11,97440,0.5536723085639504,0.6327345183086923,0.076923076
892,2.7123E+11,0,0,0,0
893,2.7123E+11,101818,0.8693424349330279,0.8359579942787665,0.035028248
894,2.70531E+11,105521,0.8441901334138193,0.5573333259022223,0.023839397442416595
895,2.7123E+11,114167,0.8679245228432421,0.7548928168229934,0.013353115627944246
896,2.70531E+11,149572,0.8923766682753862,0.8524355178734166,0
897,2.7123E+11,126667,0.847422672,0.9083333207175928,0.025404157
898,2.7123E+11,68438,0.86478227,0.8277634748646923,0.015238095092970524
899,2.7123E+11,75469,0.8878968165883252,0.6557970895688934,0.063118811
900,2.7123E+11,139464,0.6289381490205583,0.28163265018742195,0.050246305
901,2.7123E+11,126875,0.8595706542077759,0.7997218247604754,0.026420078911227492
902,2.7123E+11,94750,0.8372294299806976,0.7458791106335287,0.022321428372130105
903,2.7123E+11,0,0.6356720149140151,0.9999983333361112,0.050434782
904,2.71631E+11,112688,0.7611285218738024,0.527663084,0.005259204
905,2.7123E+11,80938,0.7416777531068209,0.34707903183713007,0.025764894915219085
906,2.7123E+11,119833,0.8613485198352467,0.849681518,0.038869257
907,2.7123E+11,86688,0.7685950322479925,0.659428564,0.046789989
908,2.7123E+11,22870,0.36188022947920007,0.11559632921471258,0.012213740364780607
909,2.7123E+11,93594,0.5751138044376798,0.15947136423373248,0.009868421
910,2.71631E+11,61010,0.6311203293314509,0.44622578192233947,0.10346695501913893
911,2.7123E+11,0,0.8797595146304633,0.9999994736844876,0.030769230506245894
912,2.7123E+11,85389,0.8717067483195103,0.8821838953709211,0.052631578
913,2.7123E+11,114444,0.8904823873470354,0.8387681007469547,0
914,2.7123E+11,138000,0.8934740797171393,0.718604634,0.016506189594137695
915,2.7123E+11,121667,0.8443298882027847,0.7728706502701791,0.025258323
916,2.70531E+11,134643,0.8507042133703632,0.8336052066296051,0.038284839
917,2.7123E+11,60089,0.8349999940357143,0.6244086979715355,0.015094339508721966
918,2.7123E+11,91287,0.7419354789865998,0.5627996110949223,0.12797618952398668
919,2.71631E+11,155833,0.7254685697302252,0.6637036938710564,0.023456789833866794
920,2.71631E+11,147875,0.7276995219753577,0.7694235396134451,0.049999998863636395
921,2.71631E+11,129875,0.75852272,0.6473429847448795,0.090066224
922,2.71631E+11,191172,0.663173649,0.8951999928384001,0
923,2.71631E+11,69537,0.6683997650583492,0.6909814277786378,0
924,2.71631E+11,92397,0.5990853628095256,0.5541727631466122,0.027594480938245465
925,2.71631E+11,78235,0.6076554987580413,0.4558823492166475,0.031667839
926,2.71631E+11,109432,0.6852756407168483,0.4299802718936857,0.054427294440070724
927,2.71631E+11,96111,0.9278445797609197,0.3949930404034348,0.015681543839788373
928,2.70531E+11,113333,0.8188153238779153,0.7808764836536988,0
929,2.7053E+11,186875,0.8995929321629181,0.775401056,0.011986301164618131
930,2.70531E+11,95250,0.6208053587113195,0.6415662457359566,0.067256636
931,2.7053E+11,114167,0.8053375069805729,0.6808942951037745,0.051660516
932,2.7053E+11,151625,0.8310756905890383,0.7152133514358687,0
933,2.7053E+11,65938,0.7296466861805425,0.4841953953420202,0.012626262466840121
934,2.70531E+11,105568,0.8146929735231034,0.753561243,0.016752577103703904
935,2.7053E+11,151625,0.9145454462314051,0.7971952449062002,0
936,2.7053E+11,88214,0.7265917534963319,0.6212832453633296,0.03488372
937,2.70531E+11,111346,0.8231481405264062,0.6487148023413121,0.020474138
938,2.70531E+11,86736,0.8754901874951942,0.8511627775013523,0.024745269
939,2.70531E+11,119886,0.7833511122374481,0.5476694857238402,0.008154944
940,2.7053E+11,0,0.14172185242752514,0.26647563706373534,0
941,2.70531E+11,111800,0.5604203103290691,0.49649532130262475,0.050163576334094045
942,2.7053E+11,156250,0.8870402724427296,0.794594584,0.028290282554855075
943,2.70531E+11,111895,0.8511488426458658,0.8070175320611472,0.013422818611774247
944,2.7053E+11,57292,0.7074829851759299,0.643192473,0
945,2.70531E+11,103906,0.8596059007437697,0.5530302925562445,0.028368793823248337
946,2.70531E+11,103370,0.8056300160103216,0.7446808378602688,0.037704917
947,2.70531E+11,149273,0.8158536485871507,0.7891156328381695,0.037704917
948,2.7123E+11,158289,0.8806146468012453,0.6998444681206148,0
949,2.7123E+11,100481,0.7635327526562287,0.40714284987244914,0.00660066
950,2.7123E+11,219375,0.8770614561160202,0.8472906195248616,0.056650245
951,2.7123E+11,76932,0.416867467,0.3307086570773142,0
952,2.7123E+11,57635,0.3773134305832034,0.12295719748671442,0.005239521
953,2.7123E+11,102813,0.482876707,0.15698586880712923,0.070603337
954,2.7123E+11,120833,0.7549271571985676,0.588764038,0.050955413
955,2.7123E+11,85882,0.5981308373948234,0.3956284109767387,0.014659685710369784
956,2.7123E+11,56146,0.7318708060215063,0.48603773218084734,0.032028469522929044
957,2.70531E+11,108272,0.8561564918739184,0.6505717833472454,0
958,2.70531E+11,74375,0.7283343532370353,0.5158437692273856,0.021854304491031096
959,2.7053E+11,101786,0.6812427999856985,0.7519841120638073,0.031413612
960,2.70531E+11,48984,0.6666666584665848,0.6178571318239798,0.054662379
961,2.70531E+11,151705,0.8074596692796404,0.9356435489167731,0.04264099
962,2.7053E+11,60375,0.461904758,0.3161434906694285,0.020588234991349486
963,2.70531E+11,0,0.8748537909373826,0.9457917126135277,0
964,2.7053E+11,160882,0.8758974269138725,0.7268041112232971,0
965,2.70531E+11,115833,0.8849270521081516,0.6539006999446709,0
966,2.70531E+11,114405,0.8418418334149966,0.5764705746712806,0.075630251
967,2.70531E+11,107552,0.7559931442123875,0.6937944995544812,0.032064128
968,2.7053E+11,135145,0.8548094296296785,0.5864440020977996,0.05
969,2.7053E+11,81333,0.7936507839603079,0.7260273848282982,0.028475711415817232
970,2.7053E+11,160298,0.8847765301342422,0.6639344194269015,0
971,2.7053E+11,188203,0.9281221839342122,0.6493506423230451,0.012072434486192812
972,2.7053E+11,48684,0.893886961,0.30685920392984833,0.038695412
973,2.7053E+11,62218,0.7706834463068035,0.4749999948369566,0.009656652
974,2.7053E+11,195893,0.9406976634802597,0.7130801537324862,0.001956947
975,2.7053E+11,113594,0.9093078704695234,0.4431554490088519,0.042682926540088574
976,2.7053E+11,131066,0.9446640222859286,0.7154362320075673,0.015258215783354276
977,2.7053E+11,198214,0.8640645913315668,0.7416666460648155,0
978,2.70531E+11,119531,0.7829698776430958,0.7017045354871515,0.008917197
979,2.70531E+11,149615,0.4425981806254051,0.6817204154468728,0.042682926
980,2.7053E+11,88611,0.5396551677615934,0.4055415566052701,0.034441804816605644
981,2.7053E+11,32639,0.3561643800766695,0.3903576922183874,0
982,2.7053E+11,136776,0.8278741115743474,0.6379460344826281,0
983,2.70531E+11,91898,0.6993801580642546,0.6377473266705126,0.028806583966987875
984,2.70531E+11,109346,0.8358413018352764,0.3575025140231368,0
985,2.70531E+11,69708,0.7061252532269425,0.7121033993877391,0.05585392
986,2.70531E+11,70568,0.2644466183697687,0.2560975557703749,0.023112480383474878
987,2.7053E+11,82337,0.7342823163193083,0.5925925838134433,0.023224043398578642
988,2.7053E+11,145950,0.924479159,0.7037861836994858,0.022549019
989,2.7053E+11,84271,0.9235601997532964,0.7173553600437131,0
990,2.7053E+11,114127,0.8203556050254102,0.5866441201467107,0.008842444
991,2.7053E+11,198750,0.9742765116675802,0.8239644848525964,0.024999999652777785
992,2.7053E+11,85912,0.8605363918732843,0.5442247602057777,0.024414062261581423
993,2.7053E+11,77115,0.8529784483334699,0.5360531258438983,0.013489208511787693
994,2.7053E+11,77734,0.6698795126917308,0.3885429590467876,0.009355509
995,2.7053E+11,0,0.8624535235831458,0.24297752467728195,0
996,2.7053E+11,109750,0.7367549607884524,0.5721212051864096,0.016969696764003676
997,2.7053E+11,131935,0.8977099168113747,0.5466666600404041,0.01626898
998,2.7053E+11,95446,0.8350071616211311,0.77414074,0.05564648
999,2.70531E+11,113929,0.6793981402847438,0.36497325715276396,0.069392812
1000,2.70531E+11,69129,0.7826467941924032,0.7897934290426072,0.033775632885698036
1001,2.70531E+11,67981,0.5545243587324573,0.38727415249588254,0.041920731
1002,2.7053E+11,213644,0.9118236381580798,0.9088607479891044,0.031141868
1003,2.7053E+11,78721,0.8366972400303005,0.5325953194022716,0.003344482
1004,2.70531E+11,64630,0.8093492134798422,0.5168295275045655,0
1005,2.70531E+11,88542,0.7933390196982151,0.6644920720923386,0.039036545
1006,2.70531E+11,97679,0.5243902359086855,0.4637002233325475,0
1007,2.70531E+11,84643,0.32340425187867816,0.3083475245596674,0.10027855013539624
1008,2.7053E+11,66953,0.6670135206346148,0.595879547,0.036553524
1009,2.7053E+11,63125,0.37037036564022524,0.39292364258987633,0.035928143174728394
1010,2.7053E+11,58490,0.5761589340379809,0.5168918831606101,0
1011,2.70531E+11,98244,0.5991902773361308,0.6595744580611784,0
1012,2.70531E+11,104250,0.5145038089388732,0.6348623736722501,0
1013,2.70531E+11,90458,0.7118030361201808,0.542399996,0.055469953
1014,2.70531E+11,87679,0.8267394157334322,0.37121211558769523,0.073593073
1015,2.7053E+11,98167,0.8939890612678791,0.8288834850863654,0.01431718
1016,2.7053E+11,75469,0.5917496359637321,0.2156448157368961,0.082918738
1017,2.70531E+11,62300,0.609281428,0.5706106761333841,0.082258063
1018,2.70531E+11,92015,0.7981651309577554,0.802469129,0
1019,2.70531E+11,69565,0.5638067731520781,0.4113667062061339,0.022194820934712443
1020,2.70531E+11,177083,0.8330708530225063,0.8801430969562952,0
1021,2.7053E+11,67895,0.7402666627185778,0.6431372498577471,0.013142174353989402
1022,2.70531E+11,85685,0.7764227579152622,0.7515657541590214,0.015549076622457953
1023,2.70531E+11,90391,0.5702564044076266,0.5921501605435127,0.017064846125173276
1024,2.70531E+11,95515,0.23801916742796192,0.4116575517002268,0.063977746
1025,2.7053E+11,79421,0.349240777,0.530351429,0.00896861
1026,2.70531E+11,49375,0.7700760712588667,0.7627291164691536,0.019626168040876933
1027,2.70531E+11,103828,0.6780487694626217,0.6518046570742111,0
1028,2.70531E+11,97542,0.6051844406262767,0.5161290246901903,0.035532994472931546
1029,2.70531E+11,98281,0.8067484538842262,0.6405353606016184,0.024856596083047876
1030,2.70531E+11,89583,0.7463976873544891,0.5445544477432186,0
1031,2.70531E+11,108864,0.6677704157407813,0.6569948118446134,0.031662269
1032,2.70531E+11,115438,0.8717126307138382,0.816108333,0
1033,2.70531E+11,100417,0.7678571352395126,0.4856278292643294,0.045197739
1034,2.7053E+11,95000,0.7823343766316049,0.727963515,0.011695906261755757
1035,2.7053E+11,59830,0.7053045117357121,0.4380664608452522,0.023668639
1036,2.70531E+11,0,0.85972221,0.8193760128181279,0.029275808
1037,2.7053E+11,81964,0.7892857048894559,0.6911764592945023,0.0124533
1038,2.7123E+11,59871,0.8546511503684426,0.671559621,0.016077170159531026
