,GEOID,r_income,r_pbb,r_upr,r_wr
287,1.2086E+11,250001,0.7234042472183175,0.044117647,0.5509467939499838
288,1.2086E+11,128250,0.38220276891172306,0,0.3560800392197022
289,1.2086E+11,133802,0.614870504,0.003641661,0.365034166
290,1.2086E+11,124375,0.4498644945811699,0.034959349,0.38724832
291,1.2086E+11,55085,0.4208223935186142,0.023870417528811444,0.315175094
292,1.2086E+11,47351,0.38671023543888633,0.015624999856387869,0.28409090693870526
293,1.2086E+11,102056,0.5907172871156691,0,0.5030991683564136
294,1.2086E+11,48194,0.45447976550231384,0.033552631358206374,0.25939650471468234
295,1.2086E+11,87125,0.545087476,0,0.46077032152966735
296,1.2086E+11,183563,0.49926144018816193,0,0.45911214416925067
297,1.2086E+11,0,0.27977527775533395,0.019567456029171412,0.2719033205246393
298,1.2086E+11,83462,0.24646464148556282,0.042047531,0.3220174556545349
299,1.2086E+11,20618,0.2425968081708792,0,0.23441021612013363
300,1.2086E+11,64478,0.30583657349543525,0,0.2804314308133172
301,1.2086E+11,163103,0.39886577695905906,0,0.24574668954870804
302,1.2086E+11,107875,0.3346613479151126,0,0.30389363434099115
303,1.2086E+11,191696,0.7282608563720859,0.003355705,0.48822799890671625
304,1.2086E+11,82318,0.4213973768457251,0.003828973,0.23825831585979299
305,1.2086E+11,112345,0.4689889509856504,0,0.29487179356820603
306,1.2086E+11,66932,0.36202964445821184,0.010378827138667219,0.3733333308444445
307,1.2086E+11,84688,0.4432624061080094,0.061261260709358015,0.2628705127701208
308,1.2086E+11,206003,0.8753213255100087,0,0.516880087
309,1.2086E+11,250001,0.8724489573354859,0.004024145,0.5987951735084919
310,1.2086E+11,250001,0.863560718,0,0.391666664
311,1.2086E+11,98164,0.7005758090155872,0,0.39436619391577304
312,1.2086E+11,245773,0.8212735106999023,0.014996591581481993,0.49350649059323204
313,1.2086E+11,185000,0.44352158731691715,0,0.3570093424578566
314,1.2086E+11,176111,0.6148738298157526,0.036295369,0.4220963132946524
315,1.2086E+11,165556,0.8338726986637249,0.008746356,0.538416761
316,1.2086E+11,51382,0.4511668068179187,0.017411052,0.2879634317523442
317,1.2086E+11,87534,0.4489510426720134,0,0.396984918
318,1.2086E+11,0,0.37426899855226126,0,0.24946004050259135
319,1.2086E+11,49837,0.28565453665556445,0,0.25545171240088893
320,1.2086E+11,78929,0.31387516697855783,0,0.2927069635587813
321,1.2086E+11,0,0.3596566492733335,0.000648088,0.28678678463373286
322,1.2086E+11,0,0.35420393243109183,0,0.30632090513516286
323,1.2086E+11,54088,0.3495145563201057,0.067880794,0.21814671604105487
324,1.2086E+11,176020,0.30689329266389714,0,0.4069037614340611
325,1.2086E+11,104375,0.4482758556282205,0.064020486,0.36734693482978586
326,1.2086E+11,52484,0.19631236229596136,0,0.2291169432846703
327,1.2086E+11,79813,0.35075884737337526,0.027199999564800008,0.44897958644682373
328,1.2086E+11,159712,0.5291750396544258,0,0.3534994026868398
329,1.2086E+11,83529,0.27074601768442014,0.007919366,0.2990899892839434
330,1.2086E+11,153125,0.32441700737711243,0.014608233634739485,0.3628583638730921
331,1.2086E+11,120649,0.2350557220359096,0,0.24086222829557424
332,1.2086E+11,58393,0.38565891223734555,0.024941995214953626,0.33984374834060666
333,1.2086E+11,85694,0.5399999901818184,0.062602964,0.4074387116869086
334,1.2086E+11,75429,0.4660894593637885,0.045397225,0.285143768
335,1.2086E+11,117879,0.5812154664021245,0,0.33881101817877707
336,1.2086E+11,70256,0.4006259749559783,0.023272214222339816,0.2418524860984027
337,1.2086E+11,13833,0.3738489802237757,0,0.31767108970713903
338,1.2086E+11,70139,0.33640552478639746,0.028148147731138554,0.28741327762722224
339,1.2086E+11,60307,0.24523612058627903,0.032786885001588044,0.25944272285174785
340,1.2086E+11,73459,0.23569349916883126,0.051969824,0.27535002004518444
341,1.2086E+11,71023,0.5076586322175354,0.068904592,0.31697341189188744
342,1.2086E+11,0,0.35789472428439567,0,0.303728067
343,1.2086E+11,90885,0.13058419019614795,0.016949152302978075,0.2516929994165576
